"lake1","lake2","weighted_mean","lake1_fish","lake2_fish","nsp","St","n.comm","q","M.beta","M.beta.prime","Ht.beta","qDT.beta","qDTM.beta"
"shoal","little_seneca",0.204194092893092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","little_tayo",0.699960511594683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","lonesome",0.24441366718208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","lower_deepcreek",0.171864127688071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","lower_ice",0.287983083301444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","lower_indian",0.539522162981208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","lower_twin",0.390331452824824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","lower_windy",0.284198661636932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","lucia",0.269409320238805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","mid_deepcreek",0.411694433700753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","mid_indian",0.736669659405697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","miller",0.130595170476211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","mountain_sheep",0.241228588823477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","west_noname",0.183137967389514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","no_trowel",0.176223402449498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","north",0.202253463470213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","north_blue",0.111868761910008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","north_jaide",0.23960970523169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","paintbrush",0.26879411676516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","palmer",0.167952902329764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","pass",0.315267547191556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","rainbow",0.212685839962927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","rapid",0.170311453616832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","sad_shrimp",0.105204621580937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shoal","sonnicant",0.188058828741845,1,1,12,16,2,1,0.0360006478495693,0.0720012956991387,2,2,1.07200129569914
"shoal","south_jaide",0.221381971968598,1,0,9,11,2,1,0.0423642693881539,0.0847285387763078,2,2,1.08472853877631
"shoal","spider",0.28165589870776,1,1,11,16,2,1,0.072299180880604,0.144598361761208,2,2,1.14459836176121
"shoal","summit",0.187469790626527,1,1,9,14,2,1,0.0459558868734544,0.0919117737469088,2,2,1.09191177374691
"shoal","tayo",0.751490091500449,1,1,10,12,2,1,0.261873020684979,0.523746041369958,2,2,1.52374604136996
"shoal","temple",0.2170813551032,1,1,10,14,2,1,0.0664014628643671,0.132802925728734,2,2,1.13280292572873
"shoal","timberline",0.368926552884597,1,0,9,12,2,1,0.0902798923698966,0.180559784739793,2,2,1.18055978473979
"shoal","upper_black_joe",0.269554396267555,1,1,8,13,2,1,0.0830144240263896,0.166028848052779,2,2,1.16602884805278
"shoal","upper_ice",0.48834691320706,1,0,10,13,2,1,0.115851422852965,0.231702845705931,2,2,1.23170284570593
"shoal","upper_indian",0.411429926068324,1,0,10,13,2,1,0.0872099978046223,0.174419995609245,2,2,1.17441999560924
"shoal","upper_jean",0.249343843354576,1,1,9,15,2,1,0.0602766066528204,0.120553213305641,2,2,1.12055321330564
"shoal","upper_lost",0.410008896992271,1,0,9,12,2,1,0.0933259772894044,0.186651954578809,2,2,1.18665195457881
"shoal","upper_spider",0.349794047002319,1,0,10,15,2,1,0.0811626111458097,0.162325222291619,2,2,1.16232522229162
"shoal","upper_toadstool",0.209125932375314,1,1,8,14,2,1,0.03667153717763,0.07334307435526,2,2,1.07334307435526
"shoal","upper_twin",0.177318841926854,1,1,7,10,2,1,0.0380564094484765,0.0761128188969529,2,2,1.07611281889695
"shoal","walled",0.359354848388179,1,0,9,11,2,1,0.067946259159365,0.13589251831873,2,2,1.13589251831873
"shoal","warbonnet",0.264643633111188,1,1,7,12,2,1,0.0702836699513618,0.140567339902724,2,2,1.14056733990272
"shoal","waterfall",0.229257113334712,1,1,9,12,2,1,0.0445744906676875,0.089148981335375,2,2,1.08914898133537
"shoal","west_mtlester",0.549327081931456,1,0,9,11,2,1,0.150603971282039,0.301207942564078,2,2,1.30120794256408
"shoal","windy",0.30419958100245,1,1,12,14,2,1,0.0561002119713694,0.112200423942739,2,2,1.11220042394274
"shoal","zigzag",0.150781782391358,1,1,9,11,2,1,0.0265312571468095,0.053062514293619,2,2,1.05306251429362
"sonnicant","47aaron",0.130277034027718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","annika",0.355126428185911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","arrowhead",0.681024654346463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","bap",0.538691761938675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","bffl",0.79705332911312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","west_bear",0.304242564884248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","big_sandy",0.198664911274126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","big_stough",0.339518978870361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","black_joe",0.0307324965528388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","blackrock",0.265659664904333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","blue",0.113214404998785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","bluebell",0.369518201124031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","boot",0.263030595251897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","boulder",0.143728118853429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","btwn_wrbnt_bldr",0.412382460343667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","canyon",0.265931390691893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","casey",0.202156119865154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","clear",0.0815763942973384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","cliff",0.122699679787092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","crater",0.462181244351584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","cutthroat_stough",0.484154345827973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","cutthroat_newfork",0.0494251651617781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","darren",0.345482882835329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","deep",0.200063251045242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","dipper",0.0943106864572681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","dome",0.209216045644901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","east_bear",0.557750101905245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","east_noname",0.218886277156992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","elephant_head",0.356374167563815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","elk",0.119568381740109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","eyrie",0.723301869321486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","final",0.308305723887665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","footprint",0.0769198277489672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","fox",0.172081113195202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","frozen1",0.295507281826143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","frozen2",0.403359053941328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","heebeecheechee",0.0989555104226097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","heron",0.271204457568531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","hidden",0.225377207994417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","island",0.125101672549758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","jordan",0.457143080608033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","kagevah",0.364133397290169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","lake_37",0.130431222320543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","lake_below_tb",0.250779389959783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","lightening",0.331108707469082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","lindsey",0.45401631243165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","little_island",0.265812545449425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","little_loch_ness",0.630569649419987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","little_mtnsheep",0.654539716000608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","little_seneca",0.286123646190843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","little_tayo",0.736055367736781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","lonesome",0.116386348130145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","lower_deepcreek",0.0383400984555483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","lower_ice",0.165194490648724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","lower_indian",0.60542419693463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","lower_twin",0.554568721246259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","lower_windy",0.162637866076704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","lucia",0.318584458411604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","mid_deepcreek",0.459886069666654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","mid_indian",0.774101958631152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","miller",0.110917979930514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","mountain_sheep",0.129466815839556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","west_noname",0.2406836606323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","no_trowel",0.131109381929781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","north",0.144324091818962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","north_blue",0.28276010764048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","north_jaide",0.121122399963497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","paintbrush",0.287942252518747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","palmer",0.351776112990582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","pass",0.322354445201604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","rainbow",0.0664683244630545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","rapid",0.0991001258921316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","sad_shrimp",0.27285061639104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","shoal",0.188058828741845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonnicant","south_jaide",0.203046670398763,1,0,11,15,2,1,0.0375898393544027,0.0751796787088054,2,2,1.07517967870881
"sonnicant","spider",0.285100243775879,1,1,12,20,2,1,0.0706126343838088,0.141225268767618,2,2,1.14122526876762
"sonnicant","summit",0.0705757663061158,1,1,11,18,2,1,0.00907751226603058,0.0181550245320612,2,2,1.01815502453206
"sonnicant","tayo",0.760030413788031,1,1,12,16,2,1,0.260829511476273,0.521659022952546,2,2,1.52165902295255
"sonnicant","temple",0.150288954459421,1,1,11,18,2,1,0.0202577607491208,0.0405155214982416,2,2,1.04051552149824
"sonnicant","timberline",0.390562736034657,1,0,12,16,2,1,0.0901074762797349,0.18021495255947,2,2,1.18021495255947
"sonnicant","upper_black_joe",0.156590433263836,1,1,13,17,2,1,0.0237856481713134,0.0475712963426269,2,2,1.04757129634263
"sonnicant","upper_ice",0.51360590187828,1,0,11,17,2,1,0.140868436487187,0.281736872974375,2,2,1.28173687297437
"sonnicant","upper_indian",0.482749607864732,1,0,13,17,2,1,0.135992331305337,0.271984662610673,2,2,1.27198466261067
"sonnicant","upper_jean",0.265693605317455,1,1,13,19,2,1,0.0620672341382595,0.124134468276519,2,2,1.12413446827652
"sonnicant","upper_lost",0.414107000171479,1,0,13,16,2,1,0.0956897258673453,0.191379451734691,2,2,1.19137945173469
"sonnicant","upper_spider",0.376197998271988,1,0,13,19,2,1,0.0926597171785349,0.18531943435707,2,2,1.18531943435707
"sonnicant","upper_toadstool",0.0842042868739509,1,1,13,18,2,1,0.0142656903907447,0.0285313807814894,2,2,1.02853138078149
"sonnicant","upper_twin",0.261154735840144,1,1,10,14,2,1,0.0606035667555251,0.12120713351105,2,2,1.12120713351105
"sonnicant","walled",0.24852650031976,1,0,11,15,2,1,0.049476501560189,0.0989530031203779,2,2,1.09895300312038
"sonnicant","warbonnet",0.139680278540845,1,1,13,16,2,1,0.0535260302483925,0.107052060496785,2,2,1.10705206049679
"sonnicant","waterfall",0.244691143876348,1,1,12,16,2,1,0.0493489559520949,0.0986979119041899,2,2,1.09869791190419
"sonnicant","west_mtlester",0.616556907374842,1,0,13,15,2,1,0.181497909814136,0.362995819628271,2,2,1.36299581962827
"sonnicant","windy",0.292185762983939,1,1,12,18,2,1,0.0615106817267835,0.123021363453567,2,2,1.12302136345357
"sonnicant","zigzag",0.33654433928613,1,1,12,15,2,1,0.0921736773481946,0.184347354696389,2,2,1.18434735469639
"south_jaide","47aaron",0.28684772844846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","annika",0.16334142709997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","arrowhead",0.628399354585938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","bap",0.512189287132921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","bffl",0.763577154976822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","west_bear",0.246886351731147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","big_sandy",0.161731936818271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","big_stough",0.144862194027034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","black_joe",0.226445831915216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","blackrock",0.160280702376881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","blue",0.314217107655316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","bluebell",0.356477972406582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","boot",0.329766201980833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","boulder",0.208857852336722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","btwn_wrbnt_bldr",0.395453046338514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","canyon",0.283454935469958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","casey",0.254261345569711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","clear",0.284274321446907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","cliff",0.179203918894337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","crater",0.484761450515382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","cutthroat_stough",0.50994121226301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","cutthroat_newfork",0.246839454084864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","darren",0.152148681258217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","deep",0.0364553597227256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","dipper",0.285866353145589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","dome",0.124868809289694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","east_bear",0.652647444756981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","east_noname",0.103156444853265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","elephant_head",0.228230040093801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","elk",0.204601190478036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","eyrie",0.687681726344229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","final",0.334993741167362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","footprint",0.278155340233382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","fox",0.284234918022536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","frozen1",0.16481165594388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","frozen2",0.344581669670405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","heebeecheechee",0.107154307600217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","heron",0.102206732259553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","hidden",0.41393447310242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","island",0.281142857705856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","jordan",0.426185643320126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","kagevah",0.16923730372414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","lake_37",0.246829347712891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","lake_below_tb",0.0649272801788745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","lightening",0.15865421741198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","lindsey",0.414321933314443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","little_island",0.219021205854208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","little_loch_ness",0.580223861698307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","little_mtnsheep",0.605017858847748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","little_seneca",0.145291335343646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","little_tayo",0.706543469055207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","lonesome",0.317481485025733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","lower_deepcreek",0.223910211720745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","lower_ice",0.368078500975529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","lower_indian",0.586663017370525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","lower_twin",0.539024457699687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","lower_windy",0.365511836714887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","lucia",0.191668230399454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","mid_deepcreek",0.394219084390748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","mid_indian",0.74571881173238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","miller",0.26155027837699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","mountain_sheep",0.224451318441342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","west_noname",0.130161885003633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","no_trowel",0.164345959698889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","north",0.151993911175012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","north_blue",0.322458901227125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","north_jaide",0.181012598201899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","paintbrush",0.155764370405573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","palmer",0.361437456812529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","pass",0.128954342001044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","rainbow",0.267738083280884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","rapid",0.13220048005692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","sad_shrimp",0.258985191083071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","shoal",0.221381971968598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","sonnicant",0.203046670398763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"south_jaide","spider",0.101474843306259,0,1,10,15,2,1,0.0138051303244433,0.0276102606488866,2,2,1.02761026064889
"south_jaide","summit",0.261679884336354,0,1,10,13,2,1,0.0728647554246455,0.145729510849291,2,2,1.14572951084929
"south_jaide","tayo",0.732931556024512,0,1,8,11,2,1,0.263909460482637,0.527818920965275,2,2,1.52781892096527
"south_jaide","temple",0.337744664514627,0,1,8,13,2,1,0.109500628989255,0.219001257978511,2,2,1.21900125797851
"south_jaide","timberline",0.279901304934079,0,0,7,11,2,1,0.0423243524493534,0.0846487048987068,2,2,1.08464870489871
"south_jaide","upper_black_joe",0.358612351660248,0,1,9,12,2,1,0.126759418838634,0.253518837677268,2,2,1.25351883767727
"south_jaide","upper_ice",0.505449847670185,0,0,8,12,2,1,0.138416031455956,0.276832062911912,2,2,1.27683206291191
"south_jaide","upper_indian",0.46685893381914,0,0,8,12,2,1,0.128533342682261,0.257066685364522,2,2,1.25706668536452
"south_jaide","upper_jean",0.0836903014178845,0,1,10,14,2,1,0.0128024831064614,0.0256049662129228,2,2,1.02560496621292
"south_jaide","upper_lost",0.402600634828784,0,0,7,11,2,1,0.0982944269312558,0.196588853862512,2,2,1.19658885386251
"south_jaide","upper_spider",0.248524815457595,0,0,9,14,2,1,0.0321559734660155,0.0643119469320311,2,2,1.06431194693203
"south_jaide","upper_toadstool",0.218217163092233,0,1,10,13,2,1,0.0445136081964984,0.0890272163929968,2,2,1.089027216393
"south_jaide","upper_twin",0.142558103745232,0,1,6,9,2,1,0.0382148365716461,0.0764296731432921,2,2,1.07642967314329
"south_jaide","walled",0.376793361185414,0,0,7,10,2,1,0.0795854573398206,0.159170914679641,2,2,1.15917091467964
"south_jaide","warbonnet",0.237879251896915,0,1,8,11,2,1,0.0673951649226577,0.134790329845315,2,2,1.13479032984532
"south_jaide","waterfall",0.0582136326865779,0,1,7,11,2,1,0.00371494253405332,0.00742988506810665,2,2,1.00742988506811
"south_jaide","west_mtlester",0.600367265607035,0,0,7,10,2,1,0.196847549895363,0.393695099790725,2,2,1.39369509979073
"south_jaide","windy",0.299631185211141,0,1,8,13,2,1,0.0577723648209658,0.115544729641932,2,2,1.11554472964193
"south_jaide","zigzag",0.311989820108368,0,1,7,10,2,1,0.0905369911120265,0.181073982224053,2,2,1.18107398222405
"spider","47aaron",0.358176331209657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","annika",0.0720613940637171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","arrowhead",0.567144438346997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","bap",0.470612130859447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","bffl",0.707637925108799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","west_bear",0.218022285896077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","big_sandy",0.233758381117252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","big_stough",0.0694140997009933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","black_joe",0.310661919434251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","blackrock",0.194970192347593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","blue",0.395495696984361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","bluebell",0.367351803071702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","boot",0.377249346865955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","boulder",0.278979504057994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","btwn_wrbnt_bldr",0.383665194227296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","canyon",0.309842406656343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","casey",0.276205282833312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","clear",0.364291423767235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","cliff",0.250996692210448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","crater",0.492807247396644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","cutthroat_stough",0.523077620264261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spider","cutthroat_newfork",0.331446536420593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
